Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,Average Revenue,Average Gross Profit,% Variation from Average,%Total Gross Profit
BEEF CUBES (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,7580.0,2404.0,9.33061722133,22.0,0.331777525514,1229.6358945,313.21535177,516.442642404,0.413090981327
BEEF CUTLETS / 1KG,Kheir Misr,Fresh Beef & Poultry,2143.32,497.72,0.988069059832,45.0,0.0938133780982,1229.6358945,313.21535177,74.3052565064,0.0855256419409
BEEF CUTLETS / 1KG,NGS,Fresh beef,8685.3,2455.3,6.84497458537,40.0,0.38015664147,1229.6358945,313.21535177,606.331039852,0.421906109173
BEEF ENTRECOTE / 1KG,Kheir Misr,Fresh Beef & Poultry,1054.75,254.22,0.807700467685,45.0,0.0461665362844,1229.6358945,313.21535177,-14.2225755836,0.0436838557707
BEEF ESCALOPE (CHEMICAL FREE) - FROZEN,0,Chemical free beef,986.0,263.5,0.0,15.0,0.04315734039,1229.6358945,313.21535177,-19.8136615553,0.0452784831862
BEEF ESCALOPE (CHEMICAL FREE) - FROZEN,NGS,Beef,9008.440554,2290.450554,12.6247522046,11.0,0.394300542974,1229.6358945,313.21535177,632.610408846,0.393579229215
BEEF ESCALOPE (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,5012.0,1543.26,17.8350493168,23.0,0.219375851962,1229.6358945,313.21535177,307.600332946,0.265185851848
BEEF ESCALOPE / 1KG,Kheir Misr,Fresh Beef & Poultry,1958.4,442.2,2.47140585617,45.0,0.0857194071195,1229.6358945,313.21535177,59.2666584281,0.0759853710244
BEEF ESCALOPE / 1KG,NGS,Fresh beef,4750.4,1517.76,8.79282412628,40.0,0.207925588021,1229.6358945,313.21535177,286.325742543,0.260804063152
BEEF FILLET (CHEMICAL FREE) - FROZEN,0,Chemical free beef,447.0,107.0,0.0,15.0,0.0195652445784,1229.6358945,313.21535177,-63.6477755732,0.0183863290357
BEEF FILLET (CHEMICAL FREE) - FROZEN,NGS,Beef,17781.054682,4556.064682,46.7120662422,12.0,0.778278934488,1229.6358945,313.21535177,1346.04226028,0.782890694873
BEEF FILLET (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,8865.0,1788.0,16.5841108608,23.0,0.388022132411,1229.6358945,313.21535177,620.945122021,0.307240713233
BEEF FILLET (WHOLE),NGS,Beef,23672.1758,3543.0008,0.958103985782,11.0,1.03613402513,1229.6358945,313.21535177,1825.13701868,0.608811013857
BEEF FILLET / 1KG,Kheir Misr,Fresh Beef & Poultry,10515.60597,3676.41008,1.44492942118,45.0,0.460269357256,1229.6358945,313.21535177,755.180465782,0.631735377582
BEEF FILLET / 1KG,NGS,Fresh beef,25178.21782,7735.71782,8.78365143252,40.0,1.10205366823,1229.6358945,313.21535177,1947.61571557,1.32926591744
BEEF FILLET CUBES (CHEMICAL FREE) - FROZEN,NGS,Beef,5325.730787,1504.480787,51.0033376515,10.0,0.233107886816,1229.6358945,313.21535177,333.114453704,0.258522231568
BEEF FILLET STRIPS (CHEMICAL FREE) - FROZEN,NGS,Beef,1204.0,207.76,24.6155955273,7.0,0.0526992270077,1229.6358945,313.21535177,-2.08483621966,0.0357004086025
BEEF KIDNEY,Kheir Misr,Fresh Beef & Poultry,143.0,33.0,2.05959095796,34.0,0.00625912746022,1229.6358945,313.21535177,-88.3705411789,0.00567055007645
BEEF LIVER ( CHEMICAL FREE ) - FROZEN,0,Chemical free beef,60.0,15.0,0.0,15.0,0.00262620732597,1229.6358945,313.21535177,-95.1205067884,0.00257752276202
BEEF LIVER ( CHEMICAL FREE ) - FROZEN,NGS,Beef,5890.751111,1561.101111,21.8669294261,11.0,0.257838895386,1229.6358945,313.21535177,379.064667627,0.268251576495
BEEF LIVER ( CHEMICAL FREE ) - FROZEN,NGS,Chemical free beef,495.0,99.0,8.23796190079,19.0,0.0216662104392,1229.6358945,313.21535177,-59.7441810039,0.0170116502293
BEEF LIVER / 1KG,Kheir Misr,Fresh Beef & Poultry,489.6,94.6,1.55225125043,45.0,0.0214298517799,1229.6358945,313.21535177,-60.183335393,0.0162555768858
BEEF LIVER / 1KG,NGS,Fresh beef,1879.2,477.25,8.15760730854,40.0,0.0822528134493,1229.6358945,313.21535177,52.8257273887,0.082008182545
BEEF MASALA,0,Spices,36.0,26.5,0.0,11.0,0.00157572439558,1229.6358945,313.21535177,-97.072304073,0.00455362354624
BEEF MINCE,NGS,Fresh Beef & Poultry,375.0,25.0,0.0,31.0,0.0164137957873,1229.6358945,313.21535177,-69.5031674272,0.00429587127003
BEEF MINCE (CHEMICAL FREE) - FROZEN,0,Chemical free beef,584.0,132.5,0.0,15.0,0.0255617513061,1229.6358945,313.21535177,-52.5062660733,0.0227681177312
BEEF MINCE (CHEMICAL FREE) - FROZEN,NGS,Beef,8804.822958,2518.282958,39.8503152621,11.0,0.385388175936,1229.6358945,313.21535177,616.051230888,0.432728776364
BEEF MINCE (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,10970.0,3707.9,18.7668126443,23.0,0.480158239431,1229.6358945,313.21535177,792.134008862,0.637146443286
BEEF MINCE - NO FAT (CHEMICAL FREE) - FROZEN,NGS,Beef,20946.052754,6224.212754,12.5888242757,11.0,0.916811286544,1229.6358945,313.21535177,1603.4353704,1.06953666994
BEEF MINCE / 1KG,Kheir Misr,Fresh Beef & Poultry,2641.8,585.94,2.95008392211,45.0,0.115631908562,1229.6358945,313.21535177,114.844086109,0.100684912479
BEEF MINCE / 1KG,NGS,Fresh beef,11978.32,2748.46,10.5832656781,40.0,0.524292528946,1229.6358945,313.21535177,874.135518782,0.472281214034
BEEF MINCE 0 FAT (CHEMICAL FREE),0,Chemical free beef,232.0,64.0,0.0,15.0,0.0101546683271,1229.6358945,313.21535177,-81.1326262483,0.0109974304513
BEEF SHANKS ( CHEMICAL FREE ) - FROZEN,0,Chemical free beef,50.0,12.5,0.0,15.0,0.00218850610497,1229.6358945,313.21535177,-95.933755657,0.00214793563502
BEEF SHANKS ( CHEMICAL FREE ) - FROZEN,NGS,Beef,2046.4,499.91,17.4140924838,11.0,0.0895711778643,1229.6358945,313.21535177,66.4232484718,0.0859019602641
BEEF SHANKS ( CHEMICAL FREE ) - FROZEN,NGS,Chemical free beef,288.0,57.6,5.95260647383,19.0,0.0126057951646,1229.6358945,313.21535177,-76.5784325841,0.00989768740616
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2278.14,566.29,2.25573806806,45.0,0.0997144659596,1229.6358945,313.21535177,85.269477753,0.0973083576603
BEEF STEAK / 1KG,NGS,Fresh beef,3593.15,1008.15,10.37591175,39.0,0.157272614222,1229.6358945,313.21535177,192.212517224,0.173235304835
BEEF STRIPS (CHEMICAL FREE) - FROZEN,0,Chemical free beef,336.0,81.0,0.0,15.0,0.0147067610254,1229.6358945,313.21535177,-72.6748380148,0.0139186229149
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Beef,4934.166026,1227.906026,9.96188733241,11.0,0.215969049417,1229.6358945,313.21535177,301.270493817,0.210997048776
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,3804.0,1068.9,13.1926340811,23.0,0.166501544466,1229.6358945,313.21535177,209.359869618,0.183674272022
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,3552.78,1132.78,6.34140072887,39.0,0.155505614392,1229.6358945,313.21535177,188.929431541,0.194651082291
BEET ROOT,NGS,Fresh vegetables,288.0,72.96,8.24389917388,35.0,0.0126057951646,1229.6358945,313.21535177,-76.5784325841,0.0125370707145
BEET ROOT / 500G,NGS,Fresh Produce,24.4,5.65,0.0,45.0,0.00106799097923,1229.6358945,313.21535177,-98.0156727606,0.000970866907028
BEET ROOT POWDER,0,Food supplements,220.0,70.0,9.59582263852,10.0,0.00962942686188,1229.6358945,313.21535177,-82.1085248906,0.0120284395561
BEET ROOT POWDER,"Starwest Botanicals,Inc.",Herbs,340.0,52.0,5.50861913164,39.0,0.0148818415138,1229.6358945,313.21535177,-72.3495384673,0.00893541224167
BEETROOT,NGS,Fresh vegetables,532.7,166.95,14.4909235696,23.0,0.0233163440424,1229.6358945,313.21535177,-56.6782327693,0.0286878283413
BEETROOT,NGS,General,61.899072,50.899072,0.0,5.0,0.00270932993928,1229.6358945,313.21535177,-94.9660649728,0.00874623444305
BEETROOT (CHEMICAL FREE),0,Vegetables,871.355677,342.905677,25.5212398215,11.0,0.0381393443743,1229.6358945,313.21535177,-29.1370981525,0.0589231458462
BEETROOT(CHEMICAL FREE),0,Chemical free vegetables,341.0,77.5,9.0665496399,18.0,0.0149256116359,1229.6358945,313.21535177,-72.2682135805,0.0133172009371
BEGAWI EGGS ( CHEMICAL FREE ),NGS,Eggs,918.0,149.8,21.0850803434,20.0,0.0401809720873,1229.6358945,313.21535177,-25.3437538618,0.02574086065
BENCH PRESS OATS WITH APPLE AND CINNAMON ( WITH WHEY PROTEIN ),0,Cereal,13047.959594,5112.479594,42.1303355029,12.0,0.571110784578,1229.6358945,313.21535177,961.123837746,0.87850216826
BENCH PRESS OATS WITH APPLE AND CINNAMON ( WITH WHEY PROTEIN ),Alara,Cereal,1000.0,199.6,5.0788275427,23.0,0.0437701220994,1229.6358945,313.21535177,-18.6751131392,0.03429823622
BENTONITE CLAY,"Starwest Botanicals,Inc.",Herbal pharmacy,416.0,56.0,5.47660764816,39.0,0.0182083707934,1229.6358945,313.21535177,-66.1688470659,0.00962275164488
BENTONITE CLAY SOAP,0,Cosmetics,296.318115,156.318115,10.3791662511,11.0,0.0129698800738,1229.6358945,313.21535177,-75.9019628228,0.0268608999686
BERRY MIX ( FROZEN ),0,Fruits,1859.132449,474.132449,20.7981827971,10.0,0.0813744542918,1229.6358945,313.21535177,51.1937360741,0.081472478634
BERRY MIX ( FROZEN ),Ardo,Frozen fruits,3909.0,862.46,12.3645177939,25.0,0.171097407287,1229.6358945,313.21535177,217.898982739,0.148200685422
BIO FENNEL SEED TEA,Klostergarten,Herbal Drinks,297.6,117.6,5.94909180187,43.0,0.0130259883368,1229.6358945,313.21535177,-75.7977136702,0.0202077784542
BIOCRACKER OLIVE SALTED,Crich,Snacks,34.0,7.5,0.0,26.0,0.00148818415138,1229.6358945,313.21535177,-97.2349538467,0.00128876138101
BIOCRACKER OLIVE UNSALTE,Crich,Snacks,102.0,22.5,0.0,26.0,0.00446455245414,1229.6358945,313.21535177,-91.7048615402,0.00386628414303
BIOCRACKER SESAME&ROSEMARY,Crich,Snacks,34.0,7.5,0.0,26.0,0.00148818415138,1229.6358945,313.21535177,-97.2349538467,0.00128876138101
BISCOTTI CICCOLATO,Schar,Snacks,85.05,22.05,1.45862528391,28.0,0.00372264888456,1229.6358945,313.21535177,-93.0833183725,0.00378895846017
BITTER MELON POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,63.0,9.0,0.0,39.0,0.00275751769226,1229.6358945,313.21535177,-94.8765321278,0.00154651365721
BLACK AUBERGINE - AROUS (CHEMICAL FREE),0,Vegetables,18.0,5.25,3.75482357939,11.0,0.00078786219779,1229.6358945,313.21535177,-98.5361520365,0.000902132966707
BLACK OLIVES (NATURAL),0,pickles,180.0,60.0,7.17734625363,10.0,0.0078786219779,1229.6358945,313.21535177,-85.3615203651,0.0103100910481
BLACK PEPPER,Tropical Heat,Spices,12.0,3.5,0.0,19.0,0.000525241465193,1229.6358945,313.21535177,-99.0241013577,0.000601421977805
BLACK PEPPER (GROUND),0,Spices,39.0,10.5,14.720269044,8.0,0.00170703476188,1229.6358945,313.21535177,-96.8283294124,0.00180426593341
BLACK PEPPER GRINDER,0,Spices,357.956196,78.956196,36.2809482597,7.0,0.0156677864052,1229.6358945,313.21535177,-70.8892528592,0.0135674261595
BLACK PEPPER GRINDER,Tropical Heat,Spices,120.0,73.0,4.68393817273,24.0,0.00525241465193,1229.6358945,313.21535177,-90.2410135767,0.0125439441085
BLACK PEPPERCORN,0,Spices,70.8,70.8,0.0,11.0,0.00309892464464,1229.6358945,313.21535177,-94.2421980103,0.0121659074367
BLACK RADISH ROOT POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,111.0,16.5,1.13265851446,36.0,0.00485848355304,1229.6358945,313.21535177,-90.9729375585,0.00283527503822
BLACK SEED OIL / 50ML,imtenan,Oils,81.9,18.9,0.0,47.0,0.00358477299994,1229.6358945,313.21535177,-93.3394917661,0.00324767868015
BLACK SEEDS (EGYPTIAN),0,Food supplements,32.1,8.1,6.29350704111,18.0,0.00140502091939,1229.6358945,313.21535177,-97.3894711318,0.00139186229149
BLACK SEEDS (EGYPTIAN),NGS,Spices,55.0,11.1,9.59582263852,10.0,0.00240735671547,1229.6358945,313.21535177,-95.5271312227,0.0019073668439
BLACK SESAME GOMASIO / 100G,"Eden Foods, Inc.",Condiments,103.35,13.35,3.55128742882,39.0,0.00452364211898,1229.6358945,313.21535177,-91.5950729429,0.0022939952582
BLACKBERRIES,NGS,Fresh fruits,3252.0,1607.09,6.52544362448,29.0,0.142340437067,1229.6358945,313.21535177,164.468532071,0.276154070374
BLACKBERRIES ( FROZEN ),0,Fruits,1410.460094,426.460094,19.5762363777,10.0,0.0617360105308,1229.6358945,313.21535177,14.7055075662,0.0732807066252
BLACKBERRIES ( FROZEN ),Ardo,Frozen fruits,1672.0,349.7,15.6670657012,26.0,0.0731836441503,1229.6358945,313.21535177,35.9752108312,0.0600906473252
BLUE AGAVE SYRUP,Wholesome Sweeteners,Sweeteners,704.805,128.805,7.97435933364,34.0,0.0308494009063,1229.6358945,313.21535177,-42.6818131161,0.0221331879575
BLUE AGAVE SYRUP (RAW) - ORGANIC,0,Sweeteners,2294.0,550.25,16.3420463979,11.0,0.100408660096,1229.6358945,313.21535177,86.5592904586,0.0945521266535
BLUEBERRIES,NGS,Fresh fruits,3178.0,1627.75,5.91698465415,29.0,0.139101448032,1229.6358945,313.21535177,158.450490443,0.279704178392
BLUEBERRIES ( FROZEN ),0,Fruits,2407.252703,535.252703,21.9834112881,10.0,0.105365744735,1229.6358945,313.21535177,95.7695537167,0.091975068361
BLUEBERRIES ( FROZEN ),Ardo,Frozen fruits,1954.0,406.31,14.163722821,22.0,0.0855268185823,1229.6358945,313.21535177,58.9088289259,0.0698182182291
BLUEBERRY JUICE,0,Beverages,120.0,24.0,5.92238410488,5.0,0.00525241465193,1229.6358945,313.21535177,-90.2410135767,0.00412403641923
BLUEBERRY JUICE,Berry company,Juices,563.0,126.0,11.7966317773,26.0,0.024642578742,1229.6358945,313.21535177,-54.2140886974,0.021651191201
BOB'S BAKING BOOK,Bob's Red Mill,Books,180.0,18.0,0.0,36.0,0.0078786219779,1229.6358945,313.21535177,-85.3615203651,0.00309302731443
BOB'S COOKING BOOK,Bob's Red Mill,Books,360.0,36.0,1.94406437021,36.0,0.0157572439558,1229.6358945,313.21535177,-70.7230407301,0.00618605462885
BOB'S RED MILL BAG CLIP RED,Bob's Red Mill,Accessories,16.0,5.2,1.66404393919,42.0,0.000700321953591,1229.6358945,313.21535177,-98.6988018102,0.000893541224167
BODY BUTTER WITH VANILLA,0,Cosmetics,450.0,170.0,15.7557911771,11.0,0.0196965549447,1229.6358945,313.21535177,-63.4038009127,0.0292119246362
BODY BUTTER WITH WHITE MUSK AND BROWN SUGAR,0,Cosmetics,540.0,108.0,10.5031503396,11.0,0.0236358659337,1229.6358945,313.21535177,-56.0845610952,0.0185581638866
BODY LOTION WITH GREEN TEA & LEMON GRASS,0,Cosmetics,720.0,208.0,14.6523486846,11.0,0.0315144879116,1229.6358945,313.21535177,-41.4460814603,0.0357416489667
BODY MASSAGE OIL (LAVANDER),0,Cosmetics,560.0,112.0,13.4312522195,11.0,0.0245112683757,1229.6358945,313.21535177,-54.458063358,0.0192455032898
BODY MASSAGE OIL WITH RED ROSE EFFECT,0,Cosmetics,140.0,28.0,0.0,11.0,0.00612781709392,1229.6358945,313.21535177,-88.6145158395,0.00481137582244
BODY OIL WITH COCONUT (HEALING),0,Cosmetics,281.046154,57.046154,6.26772364388,11.0,0.0123014244762,1229.6358945,313.21535177,-77.1439533233,0.00980251736138
BODY SCRUB WITH ALMOND AND OAT,0,Cosmetics,70.0,14.0,0.0,6.0,0.00306390854696,1229.6358945,313.21535177,-94.3072579197,0.00240568791122
BODY SCRUB WITH COFFEE & VANILLA (ANTI-CELLULITE),0,Cosmetics,630.0,126.0,14.6523486846,11.0,0.0275751769226,1229.6358945,313.21535177,-48.7653212777,0.021651191201
BODY SCRUB WITH GREEN TEA & LEMON GRASS,0,Cosmetics,65.0,13.0,0.0,5.0,0.00284505793646,1229.6358945,313.21535177,-94.7138823541,0.00223385306042
BOLTI FILLET (CHEMICAL FREE) - FROZEN,0,Sea Food,112.0,27.0,0.0,11.0,0.00490225367514,1229.6358945,313.21535177,-90.8916126716,0.00463954097164
BOLTI FILLET(CHEMICAL FREE),0,Fish,749.5,69.5,6.85902194802,19.0,0.0328057065135,1229.6358945,313.21535177,-39.0469972979,0.0119425221307
BRAIN BOOSTER SEED MIX (MILLED),Signature,Seeds,875.0,250.0,15.7557911771,22.0,0.038298856837,1229.6358945,313.21535177,-28.8407239968,0.0429587127003
BREADCRUMBS (GLUTEN FREE),0,Baking products,432.0,85.5,7.65063415991,11.0,0.018908692747,1229.6358945,313.21535177,-64.8676488762,0.0146918797435
BREADSTICKS ( GLUTEN FREE ),0,Snacks,484.0,96.8,22.1188550312,12.0,0.0211847390961,1229.6358945,313.21535177,-60.6387547594,0.0166336135576
BREADSTICKS ( GLUTEN FREE ),Schar,Crackers,1423.0,267.8,10.2520389638,26.0,0.0622848837475,1229.6358945,313.21535177,15.7253140028,0.0460173730446
BREATH LAVENDER(BODY/MASSAGE OIL),0,Cosmetics,70.0,14.0,0.0,16.0,0.00306390854696,1229.6358945,313.21535177,-94.3072579197,0.00240568791122
BREATHE WELL / 16 TEA BAGS,imtenan,Teas & Herbs,24.57,5.67,0.0,47.0,0.00107543189998,1229.6358945,313.21535177,-98.0018475298,0.000974303604044
BROCCOLI,NGS,Fresh vegetables,1914.36,428.19,9.10436965875,39.0,0.0837917709423,1229.6358945,313.21535177,55.6851104107,0.0735779647646
BROCCOLI,NGS,General,205.36125,136.42125,0.0,5.0,0.00898868698699,1229.6358945,313.21535177,-83.2990195782,0.0234419251399
BROCCOLI (CHEMICAL FREE),0,Vegetables,1831.820069,641.990069,38.7442603397,12.0,0.0801789880843,1229.6358945,313.21535177,48.9725598607,0.110316267723
BROCCOLI / 1 KG,NGS,Fresh Produce,16.28,3.76,0.0,44.0,0.000712577587779,1229.6358945,313.21535177,-98.6760308419,0.000646099039013
BROCCOLI POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,315.0,45.0,4.44582416654,37.0,0.0137875884613,1229.6358945,313.21535177,-74.3826606389,0.00773256828606
BROCCOLI ROMANESCO,0,Fresh vegetables,25.0,5.0,0.0,15.0,0.00109425305249,1229.6358945,313.21535177,-97.9668778285,0.000859174254007
BROCCOLI ROMANESCO (CHEMICAL FREE),0,Vegetables,0.0,0.0,,1.0,0.0,1229.6358945,313.21535177,-100.0,0.0
BROCCOLI(CHEMICAL FREE),0,Chemical free vegetables,1078.0,284.25,12.6408743884,18.0,0.0471841916232,1229.6358945,313.21535177,-12.3317719641,0.0488440563403
BROWN RICE ( EGYPTIAN ),NGS,Rice,2916.924923,882.614923,12.0309680075,11.0,0.127674160035,1229.6358945,313.21535177,137.218589344,0.151664003609
BROWN RICE ( EGYPTIAN ) / 750G,Kheir Misr,Rice,5771.35,1571.36,8.89438567163,39.0,0.252612694179,1229.6358945,313.21535177,369.354385784,0.270014411155
BROWN RICE (SHORT GRAIN) - EGYPTIAN,0,Rice,1353.076382,336.076382,24.667788836,12.0,0.05922431845,1229.6358945,313.21535177,10.0387836801,0.0577496349588
BROWN RICE / 750 G,imtenan,Rice & Pasta,62.4,14.4,0.0,47.0,0.002731255619,1229.6358945,313.21535177,-94.9253270599,0.00247442185154
BROWN RICE CAKES (ORGANIC) - GLUTEN FREE,0,Snacks,1344.0,384.0,16.4369426622,11.0,0.0588270441016,1229.6358945,313.21535177,9.30064794085,0.0659845827077
BROWN RICE CAKES / 247G,Lundberg Family Farms,Crackers,1160.75,194.2,9.51644313846,39.0,0.0508061692269,1229.6358945,313.21535177,-5.60213757638,0.0333703280256
BROWN RICE CAKES WITH FLAX AND TAMARI (ORGANC) - GLUTEN FREE,0,Snacks,1964.961702,554.961702,14.0658514884,11.0,0.0860066136173,1229.6358945,313.21535177,59.8002881009,0.0953617612637
BROWN RICE COUSCOS - ORGANIC (GLUTEN FREE),0,Grains,228.0,48.0,25.1033404859,8.0,0.00997958783867,1229.6358945,313.21535177,-81.4579257957,0.00824807283847
BROWN RICE CRACKER / 75G,"Eden Foods, Inc.",Snacks,1005.3,163.8,5.82003455612,39.0,0.0440021037466,1229.6358945,313.21535177,-18.2440912389,0.0281465485613
BROWN RICE FLOUR ( GLUTEN FREE ),0,Baking products,2860.0,652.0,20.7324343523,11.0,0.125182549204,1229.6358945,313.21535177,132.589176422,0.112036322723
BROWN RICE FLOUR ( GLUTEN FREE ),NGS,Flour,600.0,120.0,7.20429175135,19.0,0.0262620732597,1229.6358945,313.21535177,-51.2050678835,0.0206201820962
BROWN RICE PENNE ( AMERICAN ) - GLUTEN FREE - ORGANIC / 340G,Lundberg Family Farms,Pasta,8396.15,1861.89,7.98941381111,39.0,0.367500510665,1229.6358945,313.21535177,582.815948816,0.319937590359
BROWN RICE PENNE ( AMERICAN ) - GLUTEN FREE - ORGANIC 340G,0,Pasta,3127.377809,607.377809,19.2731064636,11.0,0.136885708551,1229.6358945,313.21535177,154.333646488,0.10436867519
BROWN RICE ROTINI ( AMERICAN ) - GLUTEN FREE - ORGANIC / 284G,Lundberg Family Farms,Pasta,4764.8,1023.05,7.40992812691,39.0,0.208555877779,1229.6358945,313.21535177,287.496820914,0.175795644112
BROWN RICE ROTINI ( AMERICAN ) - GLUTEN FREE - ORGANIC 284G,0,Pasta,1602.889986,414.889986,36.412155399,9.0,0.0701586903992,1229.6358945,313.21535177,30.3548467617,0.0712925588433
BROWN RICE SPAGHETTI ( AMERICAN ) - GLUTEN FREE - ORGANIC / 284G,Lundberg Family Farms,Pasta,5982.15,1351.65,13.2051232534,40.0,0.261839435917,1229.6358945,313.21535177,386.497671934,0.232260576086
BROWN RICE SPAGHETTI ( AMERICAN ) - GLUTEN FREE - ORGANIC 284G,0,Pasta,2919.542739,543.542739,22.4360979991,11.0,0.127788742161,1229.6358945,313.21535177,137.431482934,0.0933995854602
BROWN SUGAR,NGS,Sweeteners,1339.05,271.77,16.0676582582,11.0,0.0586103819972,1229.6358945,313.21535177,8.89808975089,0.0466995574023
BROWN SUGAR ( CUBES ),Saintlouis,Sweeteners,114.0,24.0,2.81138266561,25.0,0.00498979391934,1229.6358945,313.21535177,-90.7289628979,0.00412403641923
BROWN SUGAR / 750G,Kheir Misr,Sweeteners,2290.12,403.69,12.8951097786,40.0,0.100238832022,1229.6358945,313.21535177,86.2437498975,0.06936801092
BROWN SUGAR / 793G,Bob's Red Mill,Honey & Sweeteners,49.9,6.7,0.0,39.0,0.00218412909276,1229.6358945,313.21535177,-95.9418881456,0.00115129350037
BROWN SUGAR 750G 750G / 500G,NGS,Sweeteners,39.0,39.0,0.0,12.0,0.00170703476188,1229.6358945,313.21535177,-96.8283294124,0.00670155918125
BROWNIE MIX ( GLUTEN FREE ) / 595G,Bob's Red Mill,Flour,371.4,47.4,2.85700594374,39.0,0.0162562233477,1229.6358945,313.21535177,-69.7959370199,0.00814497192799
BROWNIE MIX ( GLUTEN FREE ) 595G,0,Baking products,734.742191,237.242191,36.2127971066,8.0,0.0321597554117,1229.6358945,313.21535177,-40.2471744451,0.0407664764943
BRUSSELS SPROUTS,NGS,Fresh vegetables,731.56,161.43,8.33073835793,39.0,0.0320204705231,1229.6358945,313.21535177,-40.5059657681,0.0277392999649
BRUSSELS SPROUTS (CHEMICAL FREE),0,Vegetables,208.0,48.0,0.0,11.0,0.00910418539668,1229.6358945,313.21535177,-83.084423533,0.00824807283847
BUCKWHEAT ( HULLED ) - ORGANIC / 454G,"Eden Foods, Inc.",Grains,2287.0,307.6,9.13617850517,38.0,0.100102269241,1229.6358945,313.21535177,85.9900162505,0.0528564001065
BUCKWHEAT ( HULLED ) - ORGANIC 454G,0,Grains,1108.113692,238.113692,23.8899024813,11.0,0.0485022715989,1229.6358945,313.21535177,-9.88277936925,0.0409162307386
BUCKWHEAT NOODLES,NGS,Pasta,198.0,40.5,8.81822434633,26.0,0.00866648417569,1229.6358945,313.21535177,-83.8976724016,0.00695931145746
BULGUR (GOLDEN),0,Grains,186.0,51.0,10.5031503396,11.0,0.0081412427105,1229.6358945,313.21535177,-84.8735710439,0.00876357739087
BUNS - GLUTEN FREE,0,Bread,441.803279,-8.196721,2.43117950926,5.0,0.0193377834658,1229.6358945,313.21535177,-64.0703983206,-0.0014084823301
BURDOCK ROOT (ORGANIC),0,Food supplements,336.0,66.0,18.9207115003,8.0,0.0147067610254,1229.6358945,313.21535177,-72.6748380148,0.0113411001529
